ID,OBRA,CREATED,DESCRICAO,CLASSE_COMP,INSUMO_ATUAL,IP_D,UNIDADE,COEF_SIURB
280,Obra C,2021-04-22 10:49:00,BLOCOS VAZADOS DE CONCRETO - 14CM,ALVENARIA BLOCOS DE CONCRETO 2,MAO DE OBRA,0.631428571428571,H/M2,1.4034
281,Obra C,2021-04-22 12:05:00,BLOCOS VAZADOS DE CONCRETO - 14CM,ALVENARIA BLOCOS DE CONCRETO 2,MAO DE OBRA,1.39467680608365,H/M2,1.4034
282,Obra C,2021-04-27 11:30:00,BLOCOS VAZADOS DE CONCRETO - 14CM,ALVENARIA BLOCOS DE CONCRETO 2,MAO DE OBRA,0.987654320987654,H/M2,1.4034
283,Obra C,2021-04-29 23:30:00,BLOCOS VAZADOS DE CONCRETO - 14CM,ALVENARIA BLOCOS DE CONCRETO 2,MAO DE OBRA,0.863231723765848,H/M2,1.4034
284,Obra C,2021-04-30 11:35:00,BLOCOS VAZADOS DE CONCRETO - 14CM,ALVENARIA BLOCOS DE CONCRETO 2,MAO DE OBRA,1.58781594296824,H/M2,1.4034
285,Obra C,2021-05-03 12:00:00,BLOCOS VAZADOS DE CONCRETO - 14CM,ALVENARIA BLOCOS DE CONCRETO 2,MAO DE OBRA,1.52671755725191,H/M2,1.4034
286,Obra C,2021-05-04 12:00:00,BLOCOS VAZADOS DE CONCRETO - 14CM,ALVENARIA BLOCOS DE CONCRETO 2,MAO DE OBRA,2.06367924528302,H/M2,1.4034
287,Obra C,2021-05-05 09:15:00,BLOCOS VAZADOS DE CONCRETO - 14CM,ALVENARIA BLOCOS DE CONCRETO 2,MAO DE OBRA,1.55979202772964,H/M2,1.4034
288,Obra C,2021-05-05 12:50:00,BLOCOS VAZADOS DE CONCRETO - 14CM,ALVENARIA BLOCOS DE CONCRETO 2,MAO DE OBRA,0.642857142857143,H/M2,1.4034
289,Obra C,2021-05-06 15:15:00,BLOCOS VAZADOS DE CONCRETO - 14CM,ALVENARIA BLOCOS DE CONCRETO 2,MAO DE OBRA,0.751072961373391,H/M2,1.4034
290,Obra C,2021-05-07 11:14:00,BLOCOS VAZADOS DE CONCRETO - 14CM,ALVENARIA BLOCOS DE CONCRETO 2,MAO DE OBRA,0.803879310344828,H/M2,1.4034
291,Obra C,2021-05-10 12:00:00,BLOCOS VAZADOS DE CONCRETO - 14CM,ALVENARIA BLOCOS DE CONCRETO 2,MAO DE OBRA,0.938967136150235,H/M2,1.4034
292,Obra C,2021-05-11 12:05:00,BLOCOS VAZADOS DE CONCRETO - 14CM,ALVENARIA BLOCOS DE CONCRETO 2,MAO DE OBRA,0.486716259298619,H/M2,1.4034
293,Obra C,2021-05-11 15:27:30,BLOCOS VAZADOS DE CONCRETO - 14CM,ALVENARIA BLOCOS DE CONCRETO 2,MAO DE OBRA,0.547619047619048,H/M2,1.4034
294,Obra C,2021-05-12 11:00:00,BLOCOS VAZADOS DE CONCRETO - 14CM,ALVENARIA BLOCOS DE CONCRETO 2,MAO DE OBRA,1.00143061516452,H/M2,1.4034
295,Obra C,2021-05-12 11:20:00,BLOCOS VAZADOS DE CONCRETO - 14CM,ALVENARIA BLOCOS DE CONCRETO 2,MAO DE OBRA,0.667247386759582,H/M2,1.4034
296,Obra C,2021-05-13 12:00:00,BLOCOS VAZADOS DE CONCRETO - 14CM,ALVENARIA BLOCOS DE CONCRETO 2,MAO DE OBRA,0.894736842105263,H/M2,1.4034
297,Obra C,2021-05-19 12:00:00,BLOCOS VAZADOS DE CONCRETO - 14CM,ALVENARIA BLOCOS DE CONCRETO 2,MAO DE OBRA,0.956429330499469,H/M2,1.4034
298,Obra C,2021-05-20 11:37:30,BLOCOS VAZADOS DE CONCRETO - 14CM,ALVENARIA BLOCOS DE CONCRETO 2,MAO DE OBRA,0.87672688629118,H/M2,1.4034
299,Obra C,2021-05-21 11:50:00,BLOCOS VAZADOS DE CONCRETO - 14CM,ALVENARIA BLOCOS DE CONCRETO 2,MAO DE OBRA,1.32335877862595,H/M2,1.4034
300,Obra C,2021-05-24 09:42:30,BLOCOS VAZADOS DE CONCRETO - 14CM,ALVENARIA BLOCOS DE CONCRETO 2,MAO DE OBRA,0.848238057948316,H/M2,1.4034
301,Obra C,2021-05-25 12:00:00,BLOCOS VAZADOS DE CONCRETO - 14CM,ALVENARIA BLOCOS DE CONCRETO 2,MAO DE OBRA,0.608146639511202,H/M2,1.4034
302,Obra C,2021-05-26 12:00:00,BLOCOS VAZADOS DE CONCRETO - 14CM,ALVENARIA BLOCOS DE CONCRETO 2,MAO DE OBRA,1.26315789473684,H/M2,1.4034
303,Obra C,2021-05-27 11:52:30,BLOCOS VAZADOS DE CONCRETO - 14CM,ALVENARIA BLOCOS DE CONCRETO 2,MAO DE OBRA,0.944924406047516,H/M2,1.4034
304,Obra C,2021-05-28 11:30:00,BLOCOS VAZADOS DE CONCRETO - 14CM,ALVENARIA BLOCOS DE CONCRETO 2,MAO DE OBRA,1.40350877192982,H/M2,1.4034
305,Obra C,2021-06-04 11:30:00,BLOCOS VAZADOS DE CONCRETO - 14CM,ALVENARIA BLOCOS DE CONCRETO 2,MAO DE OBRA,1.9047619047619,H/M2,1.4034
306,Obra C,2021-06-08 01:15:00,BLOCOS VAZADOS DE CONCRETO - 14CM,ALVENARIA BLOCOS DE CONCRETO 2,MAO DE OBRA,0.59545,H/M2,1.4034
307,Obra C,2021-06-08 10:30:00,BLOCOS VAZADOS DE CONCRETO - 14CM,ALVENARIA BLOCOS DE CONCRETO 2,MAO DE OBRA,0.434521428571429,H/M2,1.4034
308,Obra C,2021-06-09 12:00:00,BLOCOS VAZADOS DE CONCRETO - 14CM,ALVENARIA BLOCOS DE CONCRETO 2,MAO DE OBRA,1.99115044247788,H/M2,1.4034
309,Obra C,2021-06-10 09:45:00,BLOCOS VAZADOS DE CONCRETO - 14CM,ALVENARIA BLOCOS DE CONCRETO 2,MAO DE OBRA,1.96779964221825,H/M2,1.4034
310,Obra C,2021-06-11 11:30:00,BLOCOS VAZADOS DE CONCRETO - 14CM,ALVENARIA BLOCOS DE CONCRETO 2,MAO DE OBRA,2.10526315789474,H/M2,1.4034
311,Obra C,2021-06-15 10:00:00,BLOCOS VAZADOS DE CONCRETO - 14CM,ALVENARIA BLOCOS DE CONCRETO 2,MAO DE OBRA,1.19047619047619,H/M2,1.4034
312,Obra C,2021-06-16 09:45:00,BLOCOS VAZADOS DE CONCRETO - 14CM,ALVENARIA BLOCOS DE CONCRETO 2,MAO DE OBRA,2.32558139534884,H/M2,1.4034
313,Obra C,2021-06-17 12:00:00,BLOCOS VAZADOS DE CONCRETO - 14CM,ALVENARIA BLOCOS DE CONCRETO 2,MAO DE OBRA,1.6260162601626,H/M2,1.4034
314,Obra C,2021-06-18 12:00:00,BLOCOS VAZADOS DE CONCRETO - 14CM,ALVENARIA BLOCOS DE CONCRETO 2,MAO DE OBRA,1.03799451625539,H/M2,1.4034
315,Obra C,2021-06-22 12:00:00,BLOCOS VAZADOS DE CONCRETO - 14CM,ALVENARIA BLOCOS DE CONCRETO 2,MAO DE OBRA,2.1978021978022,H/M2,1.4034
316,Obra C,2021-06-23 12:00:00,BLOCOS VAZADOS DE CONCRETO - 14CM,ALVENARIA BLOCOS DE CONCRETO 2,MAO DE OBRA,0.774526678141136,H/M2,1.4034
317,Obra C,2021-06-24 13:05:00,BLOCOS VAZADOS DE CONCRETO - 14CM,ALVENARIA BLOCOS DE CONCRETO 2,MAO DE OBRA,2.0039100684262,H/M2,1.4034
318,Obra C,2021-06-25 11:30:00,BLOCOS VAZADOS DE CONCRETO - 14CM,ALVENARIA BLOCOS DE CONCRETO 2,MAO DE OBRA,1.10957004160888,H/M2,1.4034
319,Obra C,2021-06-28 12:00:00,BLOCOS VAZADOS DE CONCRETO - 14CM,ALVENARIA BLOCOS DE CONCRETO 2,MAO DE OBRA,2.05479452054795,H/M2,1.4034
320,Obra C,2021-06-29 11:00:00,BLOCOS VAZADOS DE CONCRETO - 14CM,ALVENARIA BLOCOS DE CONCRETO 2,MAO DE OBRA,1.54867256637168,H/M2,1.4034
321,Obra C,2021-06-30 09:52:30,BLOCOS VAZADOS DE CONCRETO - 14CM,ALVENARIA BLOCOS DE CONCRETO 2,MAO DE OBRA,0.837053571428571,H/M2,1.4034
322,Obra C,2021-07-12 12:35:00,BLOCOS VAZADOS DE CONCRETO - 14CM,ALVENARIA BLOCOS DE CONCRETO 2,MAO DE OBRA,0.746031746031746,H/M2,1.4034
323,Obra C,2021-07-13 09:05:00,BLOCOS VAZADOS DE CONCRETO - 14CM,ALVENARIA BLOCOS DE CONCRETO 2,MAO DE OBRA,0.904761904761905,H/M2,1.4034
324,Obra C,2021-07-14 11:55:00,BLOCOS VAZADOS DE CONCRETO - 14CM,ALVENARIA BLOCOS DE CONCRETO 2,MAO DE OBRA,1.12958226768968,H/M2,1.4034
325,Obra C,2021-07-22 09:45:00,BLOCOS VAZADOS DE CONCRETO - 14CM,ALVENARIA BLOCOS DE CONCRETO 2,MAO DE OBRA,1.0934393638171,H/M2,1.4034
326,Obra C,2021-07-29 13:00:00,BLOCOS VAZADOS DE CONCRETO - 14CM,ALVENARIA BLOCOS DE CONCRETO 2,MAO DE OBRA,1.28913443830571,H/M2,1.4034
327,Obra B,2021-04-16 11:13:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,1.72486772486772,H/M2,1.4849
328,Obra B,2021-04-16 12:48:30,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,3.70833333333333,H/M2,1.4849
329,Obra B,2021-05-19 09:50:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.568181818181818,H/M2,1.4849
330,Obra B,2021-05-19 14:25:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,1.06363636363636,H/M2,1.4849
331,Obra B,2021-05-20 11:35:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,1.16281352235551,H/M2,1.4849
332,Obra B,2021-05-24 08:15:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,1.5,H/M2,1.4849
333,Obra B,2021-05-25 11:37:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,1.09069212410501,H/M2,1.4849
334,Obra B,2021-05-26 10:45:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.840336134453782,H/M2,1.4849
335,Obra B,2021-05-26 13:45:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.99009900990099,H/M2,1.4849
336,Obra B,2021-05-26 14:00:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,1.45278450363196,H/M2,1.4849
337,Obra B,2021-05-27 11:25:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.816061185468451,H/M2,1.4849
338,Obra B,2021-05-27 13:25:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,1.0506329113924,H/M2,1.4849
339,Obra B,2021-05-27 14:45:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.646830530401035,H/M2,1.4849
340,Obra B,2021-05-27 15:22:30,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.391489361702128,H/M2,1.4849
341,Obra B,2021-05-28 10:45:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.873336195792185,H/M2,1.4849
342,Obra B,2021-05-31 08:45:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,1.86335403726708,H/M2,1.4849
343,Obra B,2021-05-31 09:30:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,1.55038759689922,H/M2,1.4849
344,Obra B,2021-05-31 10:22:30,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,1.77777777777778,H/M2,1.4849
345,Obra B,2021-06-02 14:34:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.889400921658986,H/M2,1.4849
346,Obra B,2021-06-02 14:44:30,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.397727272727273,H/M2,1.4849
347,Obra B,2021-06-09 13:37:30,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.78125,H/M2,1.4849
348,Obra B,2021-06-10 10:50:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.723684210526316,H/M2,1.4849
349,Obra B,2021-06-14 10:25:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.458069062720225,H/M2,1.4849
350,Obra B,2021-06-16 12:05:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.920810313075506,H/M2,1.4849
351,Obra B,2021-06-17 09:05:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,1.2962962962963,H/M2,1.4849
352,Obra B,2021-06-17 11:25:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.566750629722922,H/M2,1.4849
353,Obra B,2021-06-18 11:17:30,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.590050835148874,H/M2,1.4849
354,Obra B,2021-06-18 13:55:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.536062378167641,H/M2,1.4849
355,Obra B,2021-06-21 08:11:30,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.886752136752137,H/M2,1.4849
356,Obra B,2021-06-21 11:02:30,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.965537730243612,H/M2,1.4849
357,Obra B,2021-06-21 11:35:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,1.29954515919428,H/M2,1.4849
358,Obra B,2021-06-22 11:50:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,1.04906937394247,H/M2,1.4849
359,Obra B,2021-06-22 12:00:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.987863392605137,H/M2,1.4849
360,Obra B,2021-06-23 11:10:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.52757793764988,H/M2,1.4849
361,Obra B,2021-06-23 11:25:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.668633235004916,H/M2,1.4849
362,Obra B,2021-06-24 11:02:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.801630434782609,H/M2,1.4849
363,Obra B,2021-06-24 11:05:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.605413105413105,H/M2,1.4849
364,Obra B,2021-06-24 11:05:30,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.680232558139535,H/M2,1.4849
365,Obra B,2021-06-25 11:10:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.783475783475784,H/M2,1.4849
366,Obra B,2021-06-28 11:10:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.695970695970696,H/M2,1.4849
367,Obra B,2021-06-29 11:30:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,1.08543417366947,H/M2,1.4849
368,Obra B,2021-06-29 11:33:30,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.845333333333333,H/M2,1.4849
369,Obra B,2021-07-05 11:12:30,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.885416666666667,H/M2,1.4849
370,Obra B,2021-07-06 10:45:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.905797101449275,H/M2,1.4849
371,Obra B,2021-07-06 11:07:30,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,1.77083333333333,H/M2,1.4849
372,Obra B,2021-07-07 08:52:30,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.849443468072642,H/M2,1.4849
373,Obra B,2021-07-07 10:07:30,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.953206239168111,H/M2,1.4849
374,Obra B,2021-07-08 08:18:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.666666666666667,H/M2,1.4849
375,Obra B,2021-07-12 12:14:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.872641509433962,H/M2,1.4849
376,Obra B,2021-07-13 12:12:30,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.76530612244898,H/M2,1.4849
377,Obra B,2021-07-13 14:00:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.701754385964912,H/M2,1.4849
378,Obra B,2021-07-14 11:07:30,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.740972657065331,H/M2,1.4849
379,Obra B,2021-07-14 11:10:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.66742944317315,H/M2,1.4849
380,Obra B,2021-07-15 11:27:30,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.498699045967043,H/M2,1.4849
381,Obra B,2021-07-16 11:12:30,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.714561606797992,H/M2,1.4849
382,Obra B,2021-07-16 11:15:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.605776736924278,H/M2,1.4849
383,Obra B,2021-07-16 11:20:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.803571428571429,H/M2,1.4849
384,Obra B,2021-07-16 11:25:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.982943047123446,H/M2,1.4849
385,Obra B,2021-07-19 11:05:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.729232720355105,H/M2,1.4849
386,Obra B,2021-07-19 11:25:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.57299451918286,H/M2,1.4849
387,Obra B,2021-07-20 09:52:30,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.843621399176955,H/M2,1.4849
388,Obra B,2021-07-20 10:05:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.86848635235732,H/M2,1.4849
389,Obra B,2021-07-20 11:25:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,1.07936507936508,H/M2,1.4849
390,Obra B,2021-07-21 11:15:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,2.02803865523343,H/M2,1.4849
391,Obra B,2021-07-22 11:30:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,2.40610328638498,H/M2,1.4849
392,Obra B,2021-07-22 11:40:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,1.30278526504942,H/M2,1.4849
393,Obra B,2021-07-23 10:00:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.863930885529158,H/M2,1.4849
394,Obra B,2021-07-23 11:17:30,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,1.0207336523126,H/M2,1.4849
395,Obra B,2021-07-23 11:20:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.766283524904214,H/M2,1.4849
396,Obra B,2021-07-26 11:35:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.75516693163752,H/M2,1.4849
397,Obra B,2021-08-04 14:00:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.542857142857143,H/M2,1.4849
398,Obra B,2021-08-05 10:03:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.90506329113924,H/M2,1.4849
399,Obra B,2021-08-05 11:49:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.645690834473324,H/M2,1.4849
400,Obra B,2021-08-06 09:52:30,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,1,H/M2,1.4849
401,Obra B,2021-08-09 11:00:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.547471162377995,H/M2,1.4849
402,Obra B,2021-08-10 10:22:30,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.833333333333333,H/M2,1.4849
403,Obra B,2021-08-10 11:57:30,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.841237113402062,H/M2,1.4849
404,Obra B,2021-08-11 09:40:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,1.3986013986014,H/M2,1.4849
405,Obra B,2021-08-11 11:25:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.92891760904685,H/M2,1.4849
406,Obra B,2021-08-13 11:35:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,1.67460317460317,H/M2,1.4849
407,Obra B,2021-08-19 11:40:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.439882697947214,H/M2,1.4849
408,Obra B,2021-08-20 10:02:30,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.523226135783563,H/M2,1.4849
409,Obra B,2021-09-03 11:10:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,2.39948119325551,H/M2,1.4849
410,Obra B,2021-09-13 09:25:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,1.39490139490139,H/M2,1.4849
411,Obra C,2021-04-12 13:54:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,1.16883116883117,H/M2,1.4849
412,Obra C,2021-04-12 15:55:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,1.44566666666667,H/M2,1.4849
413,Obra C,2021-04-14 15:29:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,1.15213675213675,H/M2,1.4849
414,Obra C,2021-04-15 15:44:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.392222222222222,H/M2,1.4849
415,Obra C,2021-04-16 11:37:30,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.545274289491077,H/M2,1.4849
416,Obra C,2021-04-19 03:00:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,1.53061224489796,H/M2,1.4849
417,Obra C,2021-04-19 12:15:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,1.30308140426184,H/M2,1.4849
418,Obra C,2021-04-19 12:50:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.576691729323308,H/M2,1.4849
419,Obra C,2021-04-20 09:45:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,1.49863760217984,H/M2,1.4849
420,Obra C,2021-04-20 12:05:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.958357771260997,H/M2,1.4849
421,Obra C,2021-04-22 12:10:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,1.25,H/M2,1.4849
